SPECTRUM - MS
20210126_ADHclean.RAW
FTMS + p NSI Full ms [1500.0000-15000.0000]
Scan #: 5-162
RT: 0.13-3.89
AV: 150
Data points: 51817
Mass	Intensity
3045.891190	920.632894
3045.981418	916.740217
3046.071650	807.213532
3046.161886	637.269956
3046.252126	519.595294
3046.342370	450.017256
3046.432618	450.301666
3046.522870	432.064794
3046.613126	410.817462
3046.703386	371.805292
3046.793650	408.035682
3046.883918	497.944816
3046.974191	656.768341
3047.064467	774.868145
3047.154747	827.887328
3047.245031	865.126884
3047.335319	897.557403
3047.425611	961.575107
3047.515907	1006.168496
3047.606208	981.037587
3047.696512	926.899271
3047.786820	884.003123
3047.877132	885.103129
3047.967449	887.133196
3048.057769	833.181024
3048.148093	775.118023
3048.238421	727.191464
3048.328754	695.541310
3048.419090	673.659954
3048.509430	637.486881
3048.599775	579.903562
3048.690123	510.504159
3048.780476	465.909778
3048.870832	393.925960
3048.961192	356.136482
3049.051557	338.307759
3049.141925	400.549819
3049.232298	477.117089
3049.322674	576.561127
3049.413055	670.314925
3049.503439	807.750303
3049.593828	928.510876
3049.684220	1048.674758
3049.774617	1128.795542
3049.865018	1177.386283
3049.955422	1216.083772
3050.045831	1198.992001
3050.136244	1159.708314
3050.226660	1117.509126
3050.317081	1064.850710
3050.407506	956.569095
3050.497934	834.868435
3050.588367	676.756246
3050.678804	529.126457
3050.769245	463.297186
3050.859690	397.940839
3050.950138	366.162079
3051.040591	315.743499
3051.131048	328.991104
3051.221509	361.317350
3051.311974	464.717340
3051.402443	586.471733
3051.492916	746.760971
3051.583393	914.071259
3051.673874	1115.307526
3051.764359	1285.395967
3051.854848	1350.433461
3051.945341	1357.385422
3052.035839	1259.991489
3052.126340	1124.740120
3052.216845	966.102639
3052.307354	786.772748
3052.397867	636.474371
3052.488385	508.622045
3052.578906	520.939142
3052.669431	597.480380
3052.759961	904.264107
3052.850494	1258.785010
3052.941031	1783.740937
3053.031573	2403.557395
3053.122118	3055.711050
3053.212668	3674.895970
3053.303221	4151.491709
3053.393779	4581.687964
3053.484340	4746.756606
3053.574906	4781.630949
3053.665476	4505.005017
3053.756049	4109.455124
3053.846627	3405.651836
3053.937209	2684.619931
3054.027794	1962.039075
3054.118384	1241.486438
3054.208978	729.987735
3054.299576	358.283032
3054.390178	243.503108
3054.480784	172.926512
3054.571394	263.554937
3054.662008	412.899003
3054.752626	760.737357
3054.843248	1144.486974
3054.933874	1702.881451
3055.024504	2317.257980
3055.115138	2836.688927
3055.205776	3253.182798
3055.296418	3407.870540
3055.387064	3524.945018
3055.477715	3425.096385
3055.568369	3210.029180
3055.659027	2739.487369
3055.749690	2250.580130
3055.840356	1788.097029
3055.931027	1385.538115
3056.021701	1070.615572
3056.112380	747.337170
3056.203062	534.583945
3056.293749	365.032160
3056.384439	377.582996
3056.475134	429.286586
3056.565833	611.463136
3056.656535	781.135398
3056.747242	977.985583
3056.837953	1157.106423
3056.928668	1377.116820
3057.019387	1618.310717
3057.110110	1747.678429
3057.200837	1786.935806
3057.291568	1637.407696
3057.382303	1478.590159
3057.473042	1249.893579
3057.563785	1033.762906
3057.654532	798.103993
3057.745283	573.554595
3057.836038	432.684566
3057.926798	341.283544
3058.017561	337.220292
3058.108328	337.682464
3058.199100	426.564841
3058.289875	541.548928
3058.380655	715.383226
3058.471438	921.936458
3058.562226	1165.217376
3058.653017	1376.122012
3058.743813	1482.604687
3058.834613	1537.289603
3058.925416	1445.688182
3059.016224	1278.541199
3059.107036	1078.650837
3059.197852	924.201321
3059.288672	808.880121
3059.379496	719.674708
3059.470324	630.029398
3059.561156	504.468557
3059.651992	406.510994
3059.742832	308.439930
3059.833676	308.132825
3059.924524	328.507504
3060.015377	433.817696
3060.106233	536.493483
3060.197093	661.248856
3060.287958	777.984163
3060.378826	852.127178
3060.469699	915.935779
3060.560575	960.867099
3060.651456	979.908716
3060.742341	942.345352
3060.833229	896.518467
3060.924122	835.508860
3061.015019	802.978269
3061.105920	724.276457
3061.196825	639.318218
3061.287734	504.050858
3061.378647	384.578180
3061.469564	333.717551
3061.560485	312.277125
3061.651410	344.085640
3061.742339	363.827584
3061.833272	452.666653
3061.924210	577.805458
3062.015151	705.548317
3062.106096	811.972809
3062.197046	880.369695
3062.287999	927.923421
3062.378957	931.661116
3062.469918	926.402557
3062.560884	876.532700
3062.651854	815.194117
3062.742828	715.545060
3062.833805	606.906011
3062.924787	516.548743
3063.015773	434.964310
3063.106763	425.541210
3063.197757	450.469206
3063.288755	526.139997
3063.379757	591.301084
3063.470764	722.666481
3063.561774	908.802746
3063.652788	1155.890079
3063.743807	1375.149664
3063.834829	1552.850693
3063.925856	1674.837724
3064.016886	1768.496666
3064.107921	1854.854268
3064.198959	1886.891259
3064.290002	1911.982448
3064.381049	1789.559344
3064.472100	1629.511608
3064.563155	1330.490148
3064.654213	1058.440340
3064.745276	778.324452
3064.836344	538.716195
3064.927415	423.273288
3065.018490	326.292000
3065.109569	302.445953
3065.200652	305.234169
3065.291740	390.684601
3065.382831	524.237725
3065.473927	768.207775
3065.565026	1016.115023
3065.656130	1255.346412
3065.747237	1453.976778
3065.838349	1551.256953
3065.929465	1627.908746
3066.020585	1618.916035
3066.111709	1587.883196
3066.202837	1480.819263
3066.293969	1340.539249
3066.385105	1139.633223
3066.476245	940.863263
3066.567389	797.960182
3066.658537	689.959950
3066.749690	621.863384
3066.840846	571.990315
3066.932007	628.866385
3067.023171	711.440367
3067.114340	790.912326
3067.205513	877.645694
3067.296689	928.058568
3067.387870	955.619137
3067.479055	972.203539
3067.570244	1030.363853
3067.661437	1070.761921
3067.752634	1081.443048
3067.843835	994.284787
3067.935040	876.605265
3068.026250	754.306882
3068.117463	640.183562
3068.208680	631.627160
3068.299902	654.109756
3068.391127	695.097795
3068.482357	716.602994
3068.573591	766.077155
3068.664828	874.169695
3068.756070	986.859098
3068.847316	1050.140787
3068.938566	1098.240277
3069.029820	1142.326612
3069.121078	1121.834738
3069.212340	1074.372907
3069.303607	1052.846962
3069.394877	1024.805514
3069.486151	996.535827
3069.577430	961.247640
3069.668712	957.989499
3069.759999	956.977582
3069.851289	992.664689
3069.942584	1048.571962
3070.033883	1072.083913
3070.125186	1103.726094
3070.216493	1191.269132
3070.307804	1328.463962
3070.399119	1450.826291
3070.490438	1548.833328
3070.581761	1614.270483
3070.673089	1719.224261
3070.764420	1755.576042
3070.855756	1757.067567
3070.947095	1646.956922
3071.038439	1404.223265
3071.129786	1065.256112
3071.221138	777.796332
3071.312494	625.040483
3071.403854	526.913593
3071.495218	500.550846
3071.586586	484.823142
3071.677958	591.561911
3071.769334	712.531656
3071.860715	1034.981477
3071.952099	1437.420606
3072.043488	1923.493666
3072.134880	2306.117991
3072.226277	2512.026672
3072.317678	2674.679683
3072.409082	2648.438548
3072.500491	2651.050781
3072.591904	2454.954828
3072.683321	2137.918420
3072.774742	1599.484329
3072.866167	1083.508418
3072.957597	883.176106
3073.049030	861.939104
3073.140467	1129.999500
3073.231909	1437.317423
3073.323355	2108.925294
3073.414804	2885.999109
3073.506258	3875.793843
3073.597716	4942.795871
3073.689178	5852.198152
3073.780644	6520.243018
3073.872114	6620.880978
3073.963588	6525.843796
3074.055066	5964.962470
3074.146549	5436.864545
3074.238035	4476.796547
3074.329525	3348.214079
3074.421020	2218.354113
3074.512519	1197.547261
3074.604021	712.883606
3074.695528	359.242052
3074.787039	319.879575
3074.878554	395.057038
3074.970073	831.320530
3075.061596	1355.429400
3075.153124	2591.957272
3075.244655	3957.585372
3075.336190	5549.946056
3075.427730	7127.548344
3075.519274	8386.677084
3075.610821	9409.553817
3075.702373	9476.658306
3075.793929	9389.722427
3075.885489	8617.056194
3075.977053	7775.777552
3076.068621	6434.074540
3076.160193	4967.216968
3076.251770	3367.222356
3076.343350	1861.310493
3076.434935	1066.167745
3076.526523	496.409593
3076.618116	444.033438
3076.709713	364.381136
3076.801313	436.041628
3076.892918	620.123694
3076.984527	1079.017408
3077.076141	1688.336479
3077.167758	2905.675512
3077.259379	4301.396570
3077.351005	5901.392843
3077.442634	7283.617011
3077.534268	7969.412081
3077.625905	8337.197904
3077.717547	7500.306468
3077.809193	6372.802483
3077.900843	4637.169392
3077.992497	3051.473788
3078.084155	2066.009303
3078.175817	1510.248152
3078.267484	2372.918252
3078.359154	3387.145108
3078.450829	5850.534679
3078.542507	8552.379964
3078.634190	13138.121135
3078.725877	18941.332760
3078.817568	25081.326687
3078.909263	30397.402395
3079.000962	33646.925926
3079.092665	36248.900948
3079.184372	36650.163385
3079.276084	36734.757450
3079.367799	33599.713383
3079.459519	29981.130072
3079.551242	24168.238332
3079.642970	17456.994921
3079.734702	11071.085647
3079.826438	6219.274809
3079.918178	3619.866182
3080.009922	1302.144329
3080.101671	1395.408240
3080.193423	1723.572446
3080.285179	4458.645368
3080.376940	7605.608829
3080.468705	12949.460103
3080.560474	18692.006099
3080.652246	24121.496278
3080.744023	28269.428531
3080.835804	29937.666660
3080.927590	31393.504728
3081.019379	30419.204613
3081.111172	29263.841169
3081.202970	26203.189144
3081.294771	22520.989511
3081.386577	18020.279314
3081.478387	13886.634023
3081.570201	10496.682746
3081.662019	7597.841556
3081.753841	6010.014879
3081.845667	4619.068230
3081.937497	4678.528680
3082.029332	4982.338222
3082.121170	6569.767492
3082.213013	8087.348542
3082.304860	9792.709382
3082.396711	11279.998573
3082.488566	12131.409506
3082.580425	12651.563324
3082.672288	11829.391334
3082.764155	10840.873751
3082.856026	9131.783317
3082.947902	7513.995507
3083.039781	5800.570166
3083.131665	4228.509592
3083.223553	3055.584711
3083.315445	2018.748274
3083.407341	1572.630782
3083.499241	1225.698894
3083.591145	1590.604528
3083.683054	2101.009898
3083.774966	3255.805901
3083.866883	4385.416290
3083.958803	5618.788288
3084.050728	6729.759386
3084.142657	7611.250645
3084.234590	8428.702789
3084.326527	8469.456433
3084.418468	8305.244443
3084.510414	7336.046759
3084.602363	6314.614566
3084.694317	4943.090572
3084.786274	3577.017834
3084.878236	2482.372429
3084.970202	1536.748880
3085.062172	1055.758238
3085.154146	638.710109
3085.246124	545.630490
3085.338107	476.288889
3085.430093	569.710028
3085.522084	787.082451
3085.614078	1299.609623
3085.706077	1790.180598
3085.798080	2304.123358
3085.890087	2765.865957
3085.982098	3176.641775
3086.074113	3600.137238
3086.166133	3706.566462
3086.258156	3700.131358
3086.350184	3243.003748
3086.442216	2740.844208
3086.534252	2136.747699
3086.626291	1514.794965
3086.718336	1012.633408
3086.810384	607.654800
3086.902436	514.063597
3086.994492	476.542363
3087.086553	557.293741
3087.178618	610.682225
3087.270686	667.832257
3087.362759	718.043871
3087.454836	892.766616
3087.546918	1159.063299
3087.639003	1458.293648
3087.731092	1714.117913
3087.823186	1844.034821
3087.915283	1932.219902
3088.007385	1834.319489
3088.099491	1667.758268
3088.191601	1311.947092
3088.283715	980.783278
3088.375833	740.219316
3088.467956	584.527378
3088.560082	549.325703
3088.652213	525.188629
3088.744347	516.735118
3088.836486	498.609724
3088.928629	508.701980
3089.020776	551.303216
3089.112927	670.588459
3089.205083	782.565629
3089.297242	926.742601
3089.389406	1077.073256
3089.481573	1169.504415
3089.573745	1246.392134
3089.665921	1214.899525
3089.758101	1189.754847
3089.850285	1139.274472
3089.942474	1097.261750
3090.034666	993.744035
3090.126863	881.528539
3090.219063	765.526678
3090.311268	654.997844
3090.403477	574.439544
3090.495690	526.878244
3090.587908	519.495470
3090.680129	511.869641
3090.772354	508.965502
3090.864584	507.701634
3090.956818	531.520444
3091.049055	571.519375
3091.141297	633.864668
3091.233544	669.875981
3091.325794	681.117862
3091.418048	726.747205
3091.510307	731.467639
3091.602569	726.964952
3091.694836	726.399390
3091.787107	717.628402
3091.879382	708.307996
3091.971661	698.090845
3092.063944	672.762950
3092.156232	629.342558
3092.248523	591.728193
3092.340819	526.439460
3092.433119	505.365425
3092.525423	527.829246
3092.617731	603.542374
3092.710043	648.685512
3092.802359	688.222266
3092.894680	707.742527
3092.987004	686.226957
3093.079333	666.396555
3093.171666	613.209207
3093.264003	570.217378
3093.356344	537.990883
3093.448689	509.597238
3093.541039	485.681659
3093.633392	447.135984
3093.725750	402.528107
3093.818112	376.576853
3093.910478	363.181065
3094.002848	373.637220
3094.095222	422.556675
3094.187601	468.498948
3094.279983	488.824268
3094.372370	519.904587
3094.464761	593.748531
3094.557155	715.001095
3094.649554	805.783879
3094.741958	778.795958
3094.834365	636.989590
3094.926776	561.092128
3095.019192	630.403618
3095.111612	735.015940
3095.204036	729.558567
3095.296464	593.308459
3095.388896	519.855283
3095.481332	576.530868
3095.573773	723.857343
3095.666217	780.448057
3095.758666	669.723182
3095.851119	540.395272
3095.943576	507.027442
3096.036037	607.709152
3096.128502	722.886100
3096.220972	694.963682
3096.313445	522.988433
3096.405923	435.318551
3096.498405	503.275441
3096.590891	639.550745
3096.683381	696.614517
3096.775875	591.250755
3096.868374	477.936877
3096.960876	471.560186
3097.053383	560.939795
3097.145894	656.435010
3097.238409	665.654747
3097.330928	597.209609
3097.423452	563.969593
3097.515979	608.632225
3097.608511	633.689306
3097.701046	612.031251
3097.793586	515.653724
3097.886130	440.810654
3097.978679	438.037770
3098.071231	462.840167
3098.163787	460.246115
3098.256348	402.589289
3098.348913	351.880719
3098.441482	359.177932
3098.534055	409.725568
3098.626632	470.803653
3098.719213	478.279528
3098.811799	449.735077
3098.904389	408.353202
3098.996982	383.106410
3099.089580	378.550098
3099.182182	379.125816
3099.274789	368.071162
3099.367399	340.007292
3099.460014	343.457938
3099.552633	367.346702
3099.645255	404.718224
3099.737882	429.656897
3099.830514	436.556778
3099.923149	434.246998
3100.015788	420.644296
3100.108432	420.269077
3100.201080	409.909933
3100.293732	395.006189
3100.386388	383.619123
3100.479048	392.080012
3100.571713	392.191200
3100.664381	387.869127
3100.757054	384.957485
3100.849731	381.810945
3100.942412	362.153882
3101.035097	345.224164
3101.127786	332.980832
3101.220480	323.750648
3101.313177	340.535468
3101.405879	369.268990
3101.498585	404.967793
3101.591295	440.604276
3101.684010	436.549787
3101.776728	423.405379
3101.869451	411.174494
3101.962177	422.391505
3102.054908	418.726404
3102.147643	427.253507
3102.240383	432.127930
3102.333126	439.482949
3102.425874	436.469361
3102.518625	448.241109
3102.611381	436.693607
3102.704141	393.377789
3102.796905	358.271774
3102.889674	342.026086
3102.982446	331.956342
3103.075223	313.999383
3103.168004	310.789183
3103.260789	321.252192
3103.353578	334.804650
3103.446371	348.898579
3103.539169	356.957956
3103.631970	365.944271
3103.724776	358.670884
3103.817586	354.318870
3103.910400	368.865320
3104.003218	372.278296
3104.096041	370.507846
3104.188867	355.638287
3104.281698	350.609313
3104.374533	354.630066
3104.467372	356.200108
3104.560215	353.660269
3104.653063	323.986821
3104.745914	289.455612
3104.838770	244.165469
3104.931630	204.932222
3105.024494	200.146611
3105.117363	206.690939
3105.210235	224.095900
3105.303112	231.820825
3105.395992	239.332291
3105.488877	259.532890
3105.581766	278.725834
3105.674660	294.367290
3105.767557	280.877324
3105.860459	279.194340
3105.953364	270.400617
3106.046274	268.568375
3106.139188	276.814833
3106.232107	290.470570
3106.325029	315.770705
3106.417956	339.593502
3106.510887	342.874574
3106.603822	336.176948
3106.696761	287.531625
3106.789704	251.581349
3106.882651	238.897136
3106.975603	244.823734
3107.068559	252.893871
3107.161519	237.031923
3107.254483	231.109266
3107.347451	228.179471
3107.440424	231.399876
3107.533400	250.221392
3107.626381	282.755471
3107.719366	315.963654
3107.812356	322.832522
3107.905349	324.390357
3107.998346	323.038051
3108.091348	308.306620
3108.184354	278.262196
3108.277364	271.044354
3108.370378	258.259905
3108.463397	245.090977
3108.556419	227.516862
3108.649446	205.517626
3108.742477	197.614739
3108.835512	204.215069
3108.928551	232.633163
3109.021595	276.859561
3109.114643	309.960277
3109.207694	327.714803
3109.300750	305.233022
3109.393811	285.610541
3109.486875	253.974015
3109.579943	223.959496
3109.673016	195.389881
3109.766093	167.679436
3109.859174	154.438073
3109.952259	149.167942
3110.045349	180.356891
3110.138442	191.607351
3110.231540	217.442441
3110.324642	239.188440
3110.417748	243.032577
3110.510859	239.746128
